Node ID: 121347, Name: World War II
Node ID: 619022, Name: Petro Dyachenko
Node ID: 131225, Name: Raid on Alexandria (1941)
Node ID: 120188, Name: Hiroaki Abe
Node ID: 1134100, Name: Hans Freiherr von Funck
Node ID: 687116, Name: Robert Falco
Node ID: 122922, Name: William Halford
Node ID: 179457, Name: Black Reichswehr
Node ID: 1159161, Name: John C. Woods
Node ID: 1137893, Name: Ivan Maslennikov
Node ID: 1138316, Name: Peter Yorck von Wartenburg
Node ID: 1160171, Name: Karl von Eberstein
Node ID: 1655071, Name: Ssaku Suzuki
Node ID: 1116143, Name: Guderian
Node ID: 1160083, Name: Hermann Ehrhardt
Node ID: 1159866, Name: Military career of Adolf Hitler
Node ID: 120486, Name: Seiichi It
Node ID: 771966, Name: Labour Charter of 1927
Node ID: 627185, Name: Raoul Nordling
Node ID: 1160086, Name: Martin Mutschmann
Node ID: 1133876, Name: Friedrich Hobach
Node ID: 1338573, Name: The Wonderful, Horrible Life of Leni Riefenstahl
Node ID: 120283, Name: Ryusaku Yanagimoto
Node ID: 1159541, Name: List of books by or about Adolf Hitler
Node ID: 673337, Name: Hans Westmar. Einer von vielen. Ein deutsches Schicksal aus dem Jahre 1929
Node ID: 120366, Name: New Georgia Campaign
Node ID: 1134674, Name: Fritz von Scholz
Node ID: 1137778, Name: SandomierzSilesian Offensive
Node ID: 1160020, Name: Nazi Party Chancellery
Node ID: 1134167, Name: Friedrich Gollwitzer
Node ID: 1159648, Name: Wilhelm Keppler
Node ID: 568108, Name: Standartenfhrer (Oberst) Herzog
Node ID: 1160221, Name: Maximilian von Herff
Node ID: 790385, Name: Carin Gring
Node ID: 1133107, Name: 78th Infantry Division (Germany)
Node ID: 1390498, Name: 63 Infantry Division Cirene
Node ID: 596698, Name: John Glad
Node ID: 1134569, Name: 91st Infantry Division (Germany)
Node ID: 1471930, Name: Thomas Wynford Rees
Node ID: 1138446, Name: Alexander Schmorell
Node ID: 467100, Name: Ivan Pozharsky
Node ID: 939832, Name: Karl Holz
Node ID: 1256521, Name: Jean Bichelonne
Node ID: 898699, Name: Wild Blood (2008 film)
Node ID: 1134113, Name: Hans Jordan
Node ID: 1159700, Name: Johann Rattenhuber
Node ID: 1134123, Name: Friedrich-Georg Eberhardt
Node ID: 1111531, Name: Operation Titanic
Node ID: 1134365, Name: Eberhard Rodt
Node ID: 178605, Name: Eugen Levine
Node ID: 528149, Name: Operation Blackstone
Node ID: 158340, Name: Robert Sturges
Node ID: 121497, Name: Horror in the East
Node ID: 900554, Name: ANPI
Node ID: 119994, Name: Operation RY
Node ID: 1413794, Name: Ernest N. Harmon
Node ID: 120291, Name: Richard Halsey Best
Node ID: 1159055, Name: Hermann Giesler
Node ID: 1134116, Name: Eugen Ott (general)
Node ID: 1134522, Name: 711th Infantry Division (Germany)
Node ID: 1133052, Name: Gustav Gihr
Node ID: 1472525, Name: Leslie Thomas Manser
Node ID: 120904, Name: Landing at Hollandia
Node ID: 1132932, Name: Jakob Ritter von Danner
Node ID: 167080, Name: Laurent Binet
Node ID: 1138365, Name: Berthold Schenk Graf von Stauffenberg
Node ID: 1160444, Name: Hitler Myth
Node ID: 1034857, Name: Get Back (TV series)
Node ID: 1138290, Name: Operation Spark (1940)
Node ID: 1160073, Name: Rudolf Jordan
Node ID: 219430, Name: Dobrujan Germans
Node ID: 130900, Name: Edward Neville Syfret
Node ID: 1134182, Name: Friedrich Wiese
Node ID: 178112, Name: Albert Brackmann
Node ID: 1394227, Name: Archibald Nye
Node ID: 1636393, Name: Red Front (UK)
Node ID: 123331, Name: Josef R. Sheetz
Node ID: 120197, Name: Robert L. Ghormley
Node ID: 1134554, Name: 216th Infantry Division (Germany)
Node ID: 1132990, Name: Bobruysk Offensive
Node ID: 1160521, Name: Ruth Linn
Node ID: 1132859, Name: 164th Infantry Division (Germany)
Node ID: 1134302, Name: Rudolf Freiherr von Roman
Node ID: 131129, Name: Sella class destroyer
Node ID: 1159186, Name: Miguel Serrano
Node ID: 120381, Name: Operation FS
Node ID: 1160084, Name: Jakob Sprenger
Node ID: 1317983, Name: Mohrenstrae (Berlin U-Bahn)
Node ID: 1134760, Name: Gustav Knittel
Node ID: 1133054, Name: 102nd Infantry Division (Germany)
Node ID: 1489876, Name: Korsakov
Node ID: 1160520, Name: Joel Brand
Node ID: 651235, Name: Razing of Kandanos
Node ID: 1390212, Name: Robin Neillands
Node ID: 1133671, Name: Robert Martinek
Node ID: 1133053, Name: 36th Infantry Division (Germany)
Node ID: 1389976, Name: Battle of BunaGona
Node ID: 1133949, Name: 12th Infantry Division (Germany)
Node ID: 1160240, Name: The Holocaust in Latvia
Node ID: 1134421, Name: Belgorod-Khar'kov Offensive Operation
Node ID: 120191, Name: Aritomo Got
Node ID: 121214, Name: Arthur MacArthur III
Node ID: 1159025, Name: Eduard Bloch
Node ID: 1133050, Name: 32nd Infantry Division (Germany)
Node ID: 1160938, Name: Deutsches Stadion
Node ID: 1294068, Name: John Herivel
Node ID: 1134318, Name: Friedrich Herrlein
Node ID: 1159837, Name: Karl Wahl
Node ID: 1244253, Name: Gerd Michael Henneberg
Node ID: 1159669, Name: Joachim Albrecht Eggeling
Node ID: 120139, Name: Japanese cruiser Atago
Node ID: 1714366, Name: E. B. Potter
Node ID: 1134510, Name: Heinz-Gnther Guderian
Node ID: 1134408, Name: Vincenz Mller
Node ID: 1160168, Name: Sonderbehandlung
Node ID: 1655100, Name: Nobuyoshi Mut
Node ID: 1474180, Name: 4-year plan
Node ID: 1160246, Name: The Holocaust in Russia
Node ID: 1160300, Name: History of the Jews during World War II
Node ID: 1133740, Name: Hans Felber
Node ID: 1390803, Name: John Hamilton Roberts
Node ID: 1259963, Name: Wenn alle untreu werden
Node ID: 1159307, Name: Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.
Node ID: 1655098, Name: Hideo Iwakuro
Node ID: 1160112, Name: Alfred Naujocks
Node ID: 179482, Name: Walther von Lttwitz
Node ID: 1390770, Name: Dollard Mnard
Node ID: 120326, Name: Japanese aircraft carrier Chiyoda
Node ID: 1134397, Name: Hans Cramer
Node ID: 1390006, Name: Ivan Dougherty
Node ID: 1138360, Name: Hans-Jrgen von Blumenthal
Node ID: 1132917, Name: Operation Diadem
Node ID: 889272, Name: Holocaust trivialization debate
Node ID: 1655057, Name: Torashir Kawabe
Node ID: 1133056, Name: 299th Infantry Division (Germany)
Node ID: 1708456, Name: 70th meridian east
Node ID: 1132874, Name: 302nd Static Infantry Division (Germany)
Node ID: 1471931, Name: Harold Rawdon Briggs
Node ID: 1159098, Name: Heinz Pernet
Node ID: 1159708, Name: Rudolf Wolters
Node ID: 1389914, Name: Hansa Bay
Node ID: 1133057, Name: 122nd Infantry Division (Germany)
Node ID: 71327, Name: James Webb (historian)
Node ID: 1159193, Name: Ernst von Salomon
Node ID: 681230, Name: Mujo Ulqinaku
Node ID: 721598, Name: Peter Cundy
Node ID: 721312, Name: Humphrey de Verd Leigh
Node ID: 1133924, Name: Walter von Brockdorff-Ahlefeldt
Node ID: 1160211, Name: Helmut Knochen
Node ID: 1160113, Name: Theodor Dannecker
Node ID: 1395142, Name: Stalag III-A
Node ID: 1294065, Name: Peter Calvocoressi
Node ID: 923582, Name: Robert B. Nett
Node ID: 1414163, Name: Paul J. Mueller
Node ID: 1414058, Name: 186th Infantry Regiment (United States)
Node ID: 131332, Name: MS Sobieski
Node ID: 1160524, Name: Alfrd Wetzler
Node ID: 120116, Name: Japanese cruiser Suzuya (1934)
Node ID: 1137999, Name: Battle of Moscow (film)
Node ID: 1218457, Name: Ral Ferrero Rebagliati
Node ID: 1159871, Name: Ernst-Robert Grawitz
Node ID: 121406, Name: Frank Woodrow O'Flaherty
Node ID: 1413133, Name: Joseph B. Keenan
Node ID: 1134553, Name: 83rd Infantry Division (Germany)
Node ID: 130820, Name: HMS Foresight (H68)
Node ID: 1159576, Name: Carl Rver
Node ID: 1132911, Name: Army Group Liguria
Node ID: 1133972, Name: Ferdinand Heim
Node ID: 1209538, Name: Friedrich Gundolf
Node ID: 130779, Name: HMS Arethusa (26)
Node ID: 1133754, Name: Eugen Meindl
Node ID: 1138331, Name: Helmuth Stieff
Node ID: 1138073, Name: Christabel Bielenberg
Node ID: 1159632, Name: Otto Telschow
Node ID: 1134814, Name: Gumbinnen Operation
Node ID: 1655022, Name: Masanobu Tsuji
Node ID: 1160407, Name: Wehrwolf
Node ID: 1133950, Name: 3rd Infantry Division (Germany)
Node ID: 1132968, Name: 23rd Panzer Division (Germany)
Node ID: 1159670, Name: Wilhelm Murr
Node ID: 1389933, Name: Landing at Nassau Bay
Node ID: 1159748, Name: Ludolf von Alvensleben
Node ID: 1134572, Name: 20th Infantry Division (Germany)
Node ID: 1159342, Name: MV Wilhelm Gustloff
Node ID: 1219937, Name: Law for protection of the nation
Node ID: 1134346, Name: Otto Schnemann
Node ID: 674831, Name: Stauffenberg (film)
Node ID: 1137563, Name: Tellermine 35
Node ID: 1133854, Name: Fritz-Hubert Grser
Node ID: 1389726, Name: Invasion of Buna-Gona
Node ID: 158351, Name: Berneval
Node ID: 1134524, Name: 71st Infantry Division (Germany)
Node ID: 1413639, Name: Harry Kinnard
Node ID: 742001, Name: Wilhelm Reinhard
Node ID: 1137920, Name: Operation Star
Node ID: 1137735, Name: Grigory Kulik
Node ID: 1676172, Name: Operation Postage Able
Node ID: 1132875, Name: Pakfront
Node ID: 120464, Name: Battle for Australia
Node ID: 1159643, Name: Nazi archaeology
Node ID: 1134659, Name: Abteilung
Node ID: 1160336, Name: Hilmar Wckerle
Node ID: 1134614, Name: Hans-Erich Voss
Node ID: 1138300, Name: Karl Sack
Node ID: 1389942, Name: Battle of Sio
Node ID: 1134756, Name: Georg Keppler
Node ID: 780528, Name: Englandspiel
Node ID: 1138039, Name: Nevsky Pyatachok
Node ID: 1773272, Name: Liberal Fascism
Node ID: 1395171, Name: Stalag VIII-C
Node ID: 130660, Name: HMS Javelin (F61)
Node ID: 1160262, Name: August Becker
Node ID: 1134666, Name: Bruno Streckenbach
Node ID: 1390560, Name: Paracadutisti
Node ID: 1159359, Name: Asit Krishna Mukherji
Node ID: 1134745, Name: Friedrich-Wilhelm Bock
Node ID: 1159219, Name: NSKOV
Node ID: 1342239, Name: List of POW camps in Britain
Node ID: 118215, Name: USS Corry (DD-463)
Node ID: 130536, Name: HNoMS Svenner (G03)
Node ID: 231774, Name: Charles Morris (American writer)
Node ID: 1134582, Name: 208th Infantry Division (Germany)
Node ID: 117809, Name: USS Cowpens (CVL-25)
Node ID: 1133081, Name: 30th Infantry Division (Germany)
Node ID: 178794, Name: Herbert Czaja
Node ID: 1349978, Name: Girl No. 217
Node ID: 1138875, Name: Robert Ritter
Node ID: 1134676, Name: Fritz Freitag
Node ID: 1392552, Name: John Cecil Currie
Node ID: 610796, Name: Athol Moffitt
Node ID: 117819, Name: USS Princeton (CVL-23)
Node ID: 110604, Name: Theodor Leutwein
Node ID: 1159198, Name: Karl Ritter
Node ID: 181142, Name: Blechhammer
Node ID: 1159230, Name: Gavriel David Rosenfeld
Node ID: 1284632, Name: 1 Alpine Division Taurinense
Node ID: 1138343, Name: Fritz-Dietlof von der Schulenburg
Node ID: 674830, Name: Festliches Nrnberg
Node ID: 1160135, Name: Richard Baer
Node ID: 1395146, Name: Stalag XI-B
Node ID: 1676165, Name: Cintheaux
Node ID: 120111, Name: Japanese cruiser Yura
Node ID: 1160383, Name: History of Pomerania (19331945)
Node ID: 1315085, Name: 16 Days of Glory
Node ID: 1603110, Name: Basis Nord
Node ID: 45493, Name: Social interventionism
Node ID: 1134076, Name: Joachim von Kortzfleisch
Node ID: 473344, Name: Herbert Norkus
Node ID: 1700309, Name: Feliks Konarski
Node ID: 1394827, Name: Arthur Reginald Chater
Node ID: 179459, Name: Albrecht von Graefe (politician)
Node ID: 1159200, Name: Bund Deutscher Osten
Node ID: 673780, Name: The Holy Mountain (1926 film)
Node ID: 1159586, Name: Friedrich Hildebrandt
Node ID: 771859, Name: Pino Romualdi
Node ID: 772010, Name: Auto-Saharan Company
Node ID: 130916, Name: Henry Pridham-Wippell
Node ID: 1675174, Name: Ardenne Abbey
Node ID: 119081, Name: Aubrey Fitch
Node ID: 1390502, Name: 131 Armoured Division Centauro
Node ID: 1413457, Name: Oscar Koch
Node ID: 1133722, Name: 24th Infantry Division (Germany)
Node ID: 1160041, Name: Herbert Albrecht
Node ID: 891353, Name: Alexandre Parodi
Node ID: 1725167, Name: John Howard (British Army officer)
Node ID: 1160004, Name: Helmut Kunz
Node ID: 1636097, Name: Lawrence Moore Cosgrave
Node ID: 1159183, Name: Holocaust research
Node ID: 1159980, Name: Otmar Freiherr von Verschuer
Node ID: 1390581, Name: George Brink
Node ID: 1654881, Name: Kunio Nakagawa
Node ID: 1133732, Name: Anton Dostler
Node ID: 130541, Name: HMS Panther (G41)
Node ID: 110767, Name: Mittelafrika
Node ID: 1772080, Name: T-35
Node ID: 1133071, Name: 57th Infantry Division (Germany)
Node ID: 1160368, Name: Gudrun Burwitz
Node ID: 118423, Name: USS Langley (CVL-27)
Node ID: 1160583, Name: Elisabeth Volkenrath
Node ID: 776984, Name: Order 7161
Node ID: 987660, Name: Aincourt
Node ID: 1251081, Name: Xavier Ehrenbert Fridelli
Node ID: 1159501, Name: Hans Ehlich
Node ID: 836270, Name: Pan-European nationalism
Node ID: 1134551, Name: 94th Infantry Division (Germany)
Node ID: 1133082, Name: 6th Infantry Division (Germany)
Node ID: 1133665, Name: Werner Junck
Node ID: 1789790, Name: Henri Lafont
Node ID: 1257610, Name: Indignit nationale
Node ID: 1390579, Name: Operation Skorpion
Node ID: 1393247, Name: 3rd Regiment Royal Horse Artillery
Node ID: 1137979, Name: Sergei Shtemenko
Node ID: 1390001, Name: Arnold Potts
Node ID: 1159969, Name: Wilhelm Karpenstein
Node ID: 1160056, Name: Friedrich Karl Florian
Node ID: 1159890, Name: Albert Krebs
Node ID: 1138428, Name: Otto Thorbeck
Node ID: 1159993, Name: Kampfbund
Node ID: 120469, Name: John Gregory Crace
Node ID: 1159443, Name: Eugen Kogon
Node ID: 1150964, Name: Welt im Film No. 5
Node ID: 1423890, Name: Operation Skye
Node ID: 1077284, Name: James Stagg
Node ID: 1472947, Name: Geoffrey Charles Tasker Keyes
Node ID: 1386956, Name: American Council for Polish Culture
Node ID: 1770976, Name: List of pro-Axis leaders and governments or direct control in occupied territories
Node ID: 790530, Name: Anti-Freemason Exhibition
Node ID: 1160220, Name: Foreign relations of the Axis of World War II
Node ID: 954255, Name: Garlieston
Node ID: 1132879, Name: Envelopment
Node ID: 673027, Name: Emmy Gring
Node ID: 1753261, Name: Divide and Rule: The Partition of Africa, 1880-1914
Node ID: 1159620, Name: Constanze Manziarly
Node ID: 1339415, Name: Erwin Knig
Node ID: 1160120, Name: Ranks and insignia of the National Socialist Flyers Corps
Node ID: 130518, Name: HMS Ladybird (1916)
Node ID: 1133974, Name: Horst Stumpff
Node ID: 131135, Name: Soldati class destroyer
Node ID: 687233, Name: Ordre Nouveau (1940s)
Node ID: 1414264, Name: Battle of Carentan
Node ID: 158302, Name: Landing Ship, Infantry
Node ID: 1489581, Name: Alfred Baeumler
Node ID: 1132983, Name: Sinyavino Offensive (1942)
Node ID: 1655051, Name: Kitsuju Ayabe
Node ID: 1134725, Name: Alfred Wnnenberg
Node ID: 131084, Name: Italian cruiser Eugenio di Savoia
Node ID: 1134532, Name: 116th Panzer Division (Germany)
Node ID: 1138309, Name: Klaus Bonhoeffer
Node ID: 553785, Name: Arthur Sweetser
Node ID: 1134189, Name: Erich Jaschke
Node ID: 1471957, Name: Defeat into Victory
Node ID: 1392463, Name: Barry Domvile
Node ID: 1638260, Name: Deportation of the Danish police
Node ID: 1394141, Name: Harry Kenneth Dimoline
Node ID: 1159675, Name: Friedrich Kellner
Node ID: 1134094, Name: Walter Kuntze
Node ID: 102840, Name: Battle of Garfagnana
Node ID: 1134824, Name: Battle of Belgorod
Node ID: 131120, Name: Italian cruiser Bartolomeo Colleoni
Node ID: 571723, Name: Through and through
Node ID: 1655061, Name: Tetsuzan Nagata
Node ID: 1134073, Name: Hermann Breith
Node ID: 1389746, Name: HMAS Kanimbla (1936)
Node ID: 120199, Name: Battle of Eniwetok
Node ID: 1159457, Name: Mischling Test
Node ID: 1256518, Name: Jean-Franois Thiriart
Node ID: 1133948, Name: 6th Panzer Division (Germany)
Node ID: 1389967, Name: Battle of Sattelberg
Node ID: 1132965, Name: Viktor Eberhard Grbner
Node ID: 45564, Name: Majaz al Bab
Node ID: 1390287, Name: Operation Lost
Node ID: 117953, Name: USS Boise (CL-47)
Node ID: 751500, Name: Nazi UFOs
Node ID: 419151, Name: Military history of Greece during World War II
Node ID: 1306259, Name: Jan Szembek (diplomat)
Node ID: 1133820, Name: Gerhard von Schwerin
Node ID: 1159911, Name: Deutsches Turn- und Sportfest 1938
Node ID: 1134295, Name: Gustav Hhne
Node ID: 1134593, Name: 5th Jger Division
Node ID: 117088, Name: USS Northampton (CA-26)
Node ID: 117937, Name: USS San Jacinto (CVL-30)
Node ID: 620052, Name: Wacaw Stachiewicz
Node ID: 117684, Name: USS Indiana (BB-58)
Node ID: 1159490, Name: Albert Gring
Node ID: 1160428, Name: Debrah Dwork
Node ID: 1394690, Name: Henry Royds Pownall
Node ID: 1426797, Name: Polycracy
Node ID: 119985, Name: Japanese aircraft carrier Hiy
Node ID: 1159313, Name: Siegfried Verbeke
Node ID: 466758, Name: Norbert Schultze
Node ID: 1134291, Name: Wilhelm Fahrmbacher
Node ID: 1134778, Name: Bernhard Rogge
Node ID: 830431, Name: Abraham Pomerantz
Node ID: 1159656, Name: Kurt Gruber
Node ID: 1159561, Name: Karl Plagge
Node ID: 353784, Name: Europa (wargame)
Node ID: 904055, Name: Vorwrts! Vorwrts! schmettern die hellen Fanfaren
Node ID: 177592, Name: Monte Cairo
Node ID: 1390975, Name: Michael Torrens-Spence
Node ID: 939004, Name: Micha Brumlik
Node ID: 1134574, Name: 61st Infantry Division (Germany)
Node ID: 674875, Name: Dieter Mann
Node ID: 1160862, Name: Deutsche Uniformen
Node ID: 673438, Name: Renate Mller
Node ID: 1134029, Name: Smilo Freiherr von Lttwitz
Node ID: 1160265, Name: List of major perpetrators of the Holocaust
Node ID: 1393871, Name: David Montgomery, 2nd Viscount Montgomery of Alamein
Node ID: 1782354, Name: Prince Gustav of Thurn and Taxis
Node ID: 1133664, Name: Bruno Bruer
Node ID: 1654828, Name: Masayuki Tani
Node ID: 1395121, Name: Stalag VIII-F
Node ID: 1160029, Name: Hans Hinkel
Node ID: 132214, Name: Vittorio Veneto class battleship
Node ID: 1134773, Name: Karl Freiherr von Thngen
Node ID: 1134557, Name: 73rd Infantry Division (Germany)
Node ID: 1159994, Name: Hermann Kriebel
Node ID: 130482, Name: Italian submarine Axum
Node ID: 132936, Name: Aigle class destroyer
Node ID: 220181, Name: Personal standard of Adolf Hitler
Node ID: 1415296, Name: Birger Dahlerus
Node ID: 1134599, Name: KingiseppGdov Offensive
Node ID: 1160253, Name: Deutsche Wirtschaftsbetriebe
Node ID: 1159498, Name: Carl Clauberg
Node ID: 1121374, Name: Super race
Node ID: 1159157, Name: Wilhelm Wolf
Node ID: 1137950, Name: Filipp Oktyabrsky
Node ID: 1134519, Name: Battle of Rotterdam
Node ID: 1160096, Name: Rudolf Brandt
Node ID: 780730, Name: Driel
Node ID: 681224, Name: Abaz Kupi
Node ID: 131037, Name: Irvine Glennie
Node ID: 1160290, Name: Oskar Grning
Node ID: 181090, Name: August Thyssen
Node ID: 120593, Name: USS PC-1261
Node ID: 1284623, Name: 2 Alpine Division Tridentina
Node ID: 1134813, Name: Kaunas Offensive
Node ID: 1134067, Name: Werner Marcks
Node ID: 1134629, Name: Karl-Heinz Keitel
Node ID: 120816, Name: Albert G. Noble
Node ID: 181384, Name: Karl Saur
Node ID: 179060, Name: Theodor von Gurard
Node ID: 1134485, Name: Johann von Ravenstein
Node ID: 326607, Name: Jean MacArthur
Node ID: 131121, Name: Italian cruiser Muzio Attendolo
Node ID: 1138325, Name: List of members of the 20 July plot
Node ID: 218112, Name: Rudolf Bamler
Node ID: 1137985, Name: Kuzma Galitsky
Node ID: 1159891, Name: Wilhelm Brckner
Node ID: 1655030, Name: Sadae Inoue
Node ID: 1134403, Name: Kurt-Jrgen Freiherr von Ltzow
Node ID: 1133723, Name: 50th Infantry Division (Germany)
Node ID: 1414025, Name: 128th Infantry Regiment (United States)
Node ID: 1159917, Name: Else Krger
Node ID: 1133049, Name: 292nd Infantry Division (Germany)
Node ID: 1159355, Name: Wannsee House and the Holocaust
Node ID: 1133886, Name: Wolfgang Fischer
